#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
guilds_repair_center_desc;Repair the Center of Trade before it is abandoned.;;;;;;;;;;;;x
guilds_society_mapmode_buy;Request a Trade Routes Map;;;;;;;;;;;;;x
guilds_society_mapmode_buy_desc;Temporarily transform the Revolt Risk map mode to show if a province is a potential target to send a Caravan to.\nThe map is free to use for 2 years after being bought.;;;;;;;;;;;;;x
guilds_society_mapmode_look;Look at the Trade Routes Map;;;;;;;;;;;;;x
guilds_society_mapmode_look_desc;Temporarily transform the Revolt Risk map mode to show if a province is a potential target to send a Caravan to.;;;;;;;;;;;;;x
guilds_wed_holo;Marry Holo;;;;;;;;;;;;;x
guilds_wed_holo_desc;Seal your fate to be together until the end.;;;;;;;;;;;;;x
guilds_influence_influence_cost;The §YAssets§! required is affected by the society's influence.;;;;;;;;;;;;;x
guilds_influence_influence_cost_shopping;Has §YAssets§! greater or equal to §Y[Root.GetGuildsInfluenceCostShopping]§!;;;;;;;;;;;;;x
guilds_influence_influence_cost_caravan;Has §YAssets§! greater or equal to §Y[From.GetGuildsInfluenceCostCaravan]§!;;;;;;;;;;;;;x
guilds_influence_influence_cost_buying;Has §YAssets§! greater or equal to §Y[This.GetGuildsInfluenceCostBuying]§! or isn't on cooldown;;;;;;;;;;;;;x
guilds_clear_debt;Clear your Debt;;;;;;;;;;;;;x
guilds_clear_debt_desc;The Trade League is willing to waive your debts and all loans from the society.\nThis is a once per lifetime opportunity.;;;;;;;;;;;;;x
guilds_clear_debt_power_desc;§PIntrigue Decision§! Once per lifetime, members of this rank can use the Great Trade League coffers, if their influence is above 50%, to clear all of their debt and loans from the society.\nIt will leave them at 0¤.;;;;;;;;;;;;;x
guilds_market_crash_start_tooltip;The market isn't crashing;;;;;;;;;;;;;x
guilds_warehouse_guilds;Important Documents;;;;;;;;;;;;x
guilds_warehouse_guilds_desc;The Warehouse contains important documents related to the Great Trade League.;;;;;;;;;;;;x
guilds_decorated_warehouse_guilds;Store your Great Trade League documents;;;;;;;;;;;;x
guilds_decorated_warehouse_guilds_desc;You will properly store the various paperwork of the Great Trade League in your Warehouse.;;;;;;;;;;;;x
guilds_start_resource;Search your demesne for resources;;;;;;;;;;;;x
guilds_start_resource_desc;Will send an expedition in your demesne to find resources to exploit. This is a long and expensive process that will provide long-term profits. The following resources can be found or processed:\nStone, steel, gem, silver and gold.\nGrain, lumber, linen, incense and spices.\nMeat, wool, hide, ivory and silk.\nThe terrain and access to water are the key factors that determine which resource is found.\n\nMembers of the Great Trade League will receive trade good artifacts, while non-members will receive ducats. Most of the time these will be given directly, without events.\n\nNomads can only find and receive the resource in their nomadic capital. If they change its location, they can use a decision on the old capital's coat of arms to transfer meat, wool, hide and ivory resources to their new capital. They also have a bias toward these resources.;;;;;;;;;;;;;x
guilds_demesne_province_no_resources_tt;At least one demesne province, or the nomadic capital, lacks resources;;;;;;;;;;;;x
guilds_cooldown_resources_tt;Must wait 5 years after ending the previous expedition;;;;;;;;;;;;x
guilds_buy_goods;Offer to buy trade goods;;;;;;;;;;;;x
guilds_buy_goods_desc;Will request to buy the specified trade good. You will be asked to offer a price. Your offer, society rank difference, trade experience and opinion affect the odds of acceptance.\nYou will pay an extra §R[From.GetGuildsInfluenceCostBuyingDesc]§! §Yassets§!, determined by the society's influence, if the offer is accepted.;;;;;;;;;;;;x
guilds_buy_goods_power_desc;§BCharacter Decision§! Request to buy a specific trade good from someone for §Y[From.GetGuildsInfluenceCostBuyingDesc] assets§!, in addition to an extra §Y[From.GetGuildsInfluenceCostBuyingDesc]§! if the trade is accepted.;;;;;;;;;;;;;x
guilds_buy_timer_tooltip;No recent attempts;;;;;;;;;;;;;x
guilds_move_resource;Move the Resource;;;;;;;;;;;;;x
guilds_move_resource_desc;This will move the herd to your nomadic capital.\nWork with Meat, Wool, Hide and Ivory.;;;;;;;;;;;;;x
guilds_has_nomad_resource;Is either Meat, Wool, Hide or Ivory;;;;;;;;;;;;;x
guilds_has_no_resource;The nomadic capital lack a resource;;;;;;;;;;;;;x
guilds_move_resource_no_search_tt;Not searching for a new resource;;;;;;;;;;;;x
guilds_bribe_leaders;Unantagonize the Great Trade League;;;;;;;;;;;;x
guilds_bribe_leaders_desc;Bribing the guilds masters will let you join it or hire a trade master again.;;;;;;;;;;;;;x
#events
EVTDESC_SNW_102;I have received a letter about your interest in joining our Great Trade League. You must know that we don't care about what you believe in or what you are entitled to, we care about what we can achieve for ourselves by ourselves. Do you agree to be seen as our equal, even if it means being shunned by people that will believe you are breaking the class barrier? If you are, let's trade symbolically.;;;;;;;;;;;;;x
EVTOPTA_SNW_102;Let's trade.;;;;;;;;;;;;;x
EVTOPTB_SNW_102;I'm not so sure anymore.;;;;;;;;;;;;;x
#
EVTDESC_SNW_122;Greetings [Root.GetSocietyRank] [Root.GetFirstName],\nI recognize your contribution to the Trade League and acknowledge your abilities to improve the affluence and wealth of our Alliance. I promote you to the the next rank within [Root.Society.GetName].\n\nSigned,\n[From.GetSocietyRank] [From.GetFirstName];;;;;;;;;;;;;x
EVTOPTA_SNW_122;For the Alliance.;;;;;;;;;;;;;x
#
EVTDESC_SNW_130;The sky is clear and your purse is full. A manservant has prepared a cart for you with a strong horse to transport any goods you might buy or sell.;;;;;;;;;;;;;x
EVTOPTA_SNW_130;Let's head for the market.;;;;;;;;;;;;;x
EVTDESC_SNW_1300;The market is lively and ready for business. Are you buying or selling?;;;;;;;;;;;;;x
EVTOPTA_SNW_1300;Buying.;;;;;;;;;;;;;x
EVTOPTB_SNW_1300;Selling.;;;;;;;;;;;;;x
EVTDESC_SNW_131;There is a lot of shops but not enough time to browse them all. Are you more interested in buying the treasures from the depths of the earth, the riches harvested in the soil, the gifts from the hunt and livestock or the results of the work of artisans?;;;;;;;;;;;;;x
EVTOPTA_SNW_131;Treasures like: Stones, Steel, Gems, Silver and Gold.;;;;;;;;;;;;;x
EVTOPTB_SNW_131;Riches like: Grain, Lumber, Linen, Incense and Spices.;;;;;;;;;;;;;x
EVTOPTC_SNW_131;Gifts like: Meat, Wool, Hides, Ivory and Silk.;;;;;;;;;;;;;x
EVTOPTD_SNW_131;Results like: Potteries, Alcohol, Weapons and Armor, Jewelry and Books.;;;;;;;;;;;;;x
EVTDESC_SNW_1310;A dusty and smoky part of the market. Stonecutters, miners, gems cutters... these men transform simple stones in the foundation of our wars and economy. A lot of money can be found here.;;;;;;;;;;;;;x
EVTOPTA_SNW_1310;Stone.;;;;;;;;;;;;;x
EVTOPTB_SNW_1310;Steel.;;;;;;;;;;;;;x
EVTOPTC_SNW_1310;Gems.;;;;;;;;;;;;;x
EVTOPTD_SNW_1310;Silver.;;;;;;;;;;;;;x
EVTOPTE_SNW_1310;Gold.;;;;;;;;;;;;;x
EVTOPTZ_SNW_1310;Nothing of interest.;;;;;;;;;;;;;x
EVTDESC_SNW_1311;A simple but important district. Grains, vegetables, firewood, cloths... without the peasants producing these goods, the realm would be in dire straits.;;;;;;;;;;;;;x
EVTOPTA_SNW_1311;Grain.;;;;;;;;;;;;;x
EVTOPTB_SNW_1311;Lumber.;;;;;;;;;;;;;x
EVTOPTC_SNW_1311;Linen.;;;;;;;;;;;;;x
EVTOPTD_SNW_1311;Incense.;;;;;;;;;;;;;x
EVTOPTE_SNW_1311;Spices.;;;;;;;;;;;;;x
EVTOPTZ_SNW_1311;Nothing of interest.;;;;;;;;;;;;;x
EVTDESC_SNW_1312;This area is not for those with weak stomachs, butchers and smelly beasts are in every corner. The rare silk importers walking amongst the hunters and shepherds are a welcome sight from all the bloody wares.;;;;;;;;;;;;;x
EVTOPTA_SNW_1312;Meat.;;;;;;;;;;;;;x
EVTOPTB_SNW_1312;Wool.;;;;;;;;;;;;;x
EVTOPTC_SNW_1312;Hides.;;;;;;;;;;;;;x
EVTOPTD_SNW_1312;Ivory.;;;;;;;;;;;;;x
EVTOPTE_SNW_1312;Silk.;;;;;;;;;;;;;x
EVTOPTZ_SNW_1312;Nothing of interest.;;;;;;;;;;;;;x
EVTDESC_SNW_1313;The main street is lined with shops and people looking at goods crafted by the local artisans. All the trading in the city ends up converging here and is transformed into great works like armor, jewelry and pots.;;;;;;;;;;;;;x
EVTOPTA_SNW_1313;Pottery.;;;;;;;;;;;;;x
EVTOPTB_SNW_1313;Alcohol.;;;;;;;;;;;;;x
EVTOPTC_SNW_1313;Weapons and Armor.;;;;;;;;;;;;;x
EVTOPTD_SNW_1313;Jewelry.;;;;;;;;;;;;;x
EVTOPTE_SNW_1313;Books.;;;;;;;;;;;;;x
EVTOPTZ_SNW_1313;Nothing of interest.;;;;;;;;;;;;;x
EVTDESC_SNW_1315;There are a lot of potential buyers but not enough time to deal with them all. Are you more interested in selling the treasures from the depthd of the earth, the riches harvested in the soil, the gifts from the hunt and livestock or the results of the work of artisans?;;;;;;;;;;;;;x
EVTOPTA_SNW_1315;Treasures like: Stones, Steel, Gems, Silver and Gold.;;;;;;;;;;;;;x
EVTOPTB_SNW_1315;Riches like: Grain, Lumber, Linen, Incense and Spices.;;;;;;;;;;;;;x
EVTOPTC_SNW_1315;Gifts like: Meat, Wool, Hides, Ivory and Silk.;;;;;;;;;;;;;x
EVTOPTD_SNW_1315;Results like: Potteries, Alcohol, Weapons and Armor, Jewelry and Books.;;;;;;;;;;;;;x
EVTDESC_SNW_1316;A dusty and smoky part of the market. Stonecutters, miners, gems cutters... these men transform simple stones in the foundation of our wars and economy. A lot of money can be found here;;;;;;;;;;;;;x
EVTOPTA_SNW_1316;Stone.;;;;;;;;;;;;;x
EVTOPTB_SNW_1316;Steel.;;;;;;;;;;;;;x
EVTOPTC_SNW_1316;Gems.;;;;;;;;;;;;;x
EVTOPTD_SNW_1316;Silver.;;;;;;;;;;;;;x
EVTOPTE_SNW_1316;Gold.;;;;;;;;;;;;;x
EVTOPTZ_SNW_1316;Nothing of interest.;;;;;;;;;;;;;x
EVTDESC_SNW_1317;A simple but important district. Grains, vegetables, firewood, cloths... without the peasants producing these goods, the realm would be in dire straits.;;;;;;;;;;;;;x
EVTOPTA_SNW_1317;Grain.;;;;;;;;;;;;;x
EVTOPTB_SNW_1317;Lumber.;;;;;;;;;;;;;x
EVTOPTC_SNW_1317;Linen.;;;;;;;;;;;;;x
EVTOPTD_SNW_1317;Incense.;;;;;;;;;;;;;x
EVTOPTE_SNW_1317;Spices.;;;;;;;;;;;;;x
EVTOPTZ_SNW_1317;Nothing of interest.;;;;;;;;;;;;;x
EVTDESC_SNW_1318;This area is not for those with weak stomachs, butchers and smelly beasts are in every corner. The rare silk importers walking amongst the hunters and shepherds are a welcome sight from all the bloody wares.;;;;;;;;;;;;;x
EVTOPTA_SNW_1318;Meat.;;;;;;;;;;;;;x
EVTOPTB_SNW_1318;Wool.;;;;;;;;;;;;;x
EVTOPTC_SNW_1318;Hide.;;;;;;;;;;;;;x
EVTOPTD_SNW_1318;Ivory.;;;;;;;;;;;;;x
EVTOPTE_SNW_1318;Silk.;;;;;;;;;;;;;x
EVTOPTZ_SNW_1318;Nothing of interest.;;;;;;;;;;;;;x
EVTDESC_SNW_1319;The main street is lined with shops and people looking at goods crafted by the local artisans. All the trading in the city ends up converging here and is transformed into great works like armor, jewelry and pots.;;;;;;;;;;;;;x
EVTOPTA_SNW_1319;Pottery.;;;;;;;;;;;;;x
EVTOPTB_SNW_1319;Alcohol.;;;;;;;;;;;;;x
EVTOPTC_SNW_1319;Weapons and Armor.;;;;;;;;;;;;;x
EVTOPTD_SNW_1319;Jewelry.;;;;;;;;;;;;;x
EVTOPTE_SNW_1319;Books.;;;;;;;;;;;;;x
EVTOPTZ_SNW_1319;Nothing of interest.;;;;;;;;;;;;;x
guilds_go_market_tt;You will continue your way to the market.;;;;;;;;;;;;;x
#
EVTDESC_SNW_140_A;Quarry workers ask for money for a project, they'll pay you back later in Stones.;;;;;;;;;;;;;x
EVTDESC_SNW_140_B;Smelters ask for money for a project, they'll pay you back later in Steel Ingots.;;;;;;;;;;;;;x
EVTDESC_SNW_140_C;Gem seekers ask for money for a project, they'll pay you back later in Gems.;;;;;;;;;;;;;x
EVTDESC_SNW_140_D;Miners ask for money for a project, they'll pay you back later in Silver Ingots.;;;;;;;;;;;;;x
EVTDESC_SNW_140_E;Diggers ask for money for a project, they'll pay you back later in Gold Ingots.;;;;;;;;;;;;;x
EVTDESC_SNW_141_A;Farmers ask for money for a project, they'll pay you back later in Grain.;;;;;;;;;;;;;x
EVTDESC_SNW_141_B;Lumberjacks ask for money for a project, they'll pay you back later in Lumber.;;;;;;;;;;;;;x
EVTDESC_SNW_141_C;Weavers ask for money for a project, they'll pay you back later in Linen Cloths.;;;;;;;;;;;;;x
EVTDESC_SNW_141_D;Incense traders ask for money for a project, they'll pay you back later in Incense.;;;;;;;;;;;;;x
EVTDESC_SNW_141_E;Spices importers ask for money for a project, they'll pay you back later in Spices.;;;;;;;;;;;;;x
EVTDESC_SNW_142_A;Butchers ask for money for a project, they'll pay you back later in Meat.;;;;;;;;;;;;;x
EVTDESC_SNW_142_B;Shepherds ask for money for a project, they'll pay you back later in Wool Cloths.;;;;;;;;;;;;;x
EVTDESC_SNW_142_C;Tanners ask for money for a project, they'll pay you back later in Hides.;;;;;;;;;;;;;x
EVTDESC_SNW_142_D;Big game hunters ask for money for a project, they'll pay you back later in Ivory.;;;;;;;;;;;;;x
EVTDESC_SNW_142_E;Silk merchants ask for money for a project, they'll pay you back later in Silk Cloths.;;;;;;;;;;;;;x
EVTDESC_SNW_143_A;Potters ask for money for a project, they'll pay you back later in Potteries.;;;;;;;;;;;;;x
EVTDESC_SNW_143_B;Brewers ask for money for a project, they'll pay you back later in Alcohol Barrels.;;;;;;;;;;;;;x
EVTDESC_SNW_143_C;Blacksmiths ask for money for a project, they'll pay you back later in Weapons and Armor.;;;;;;;;;;;;;x
EVTDESC_SNW_143_D;Jewelers ask for money for a project, they'll pay you back later in Jewelry.;;;;;;;;;;;;;x
EVTDESC_SNW_143_E;Monks ask for money for a project, they'll pay you back later in Books.;;;;;;;;;;;;;x
EVTOPTA_SNW_140;Make a minor investment.;;;;;;;;;;;;;x
EVTOPTB_SNW_140;Make a medium investment.;;;;;;;;;;;;;x
EVTOPTC_SNW_140;Make a major investment.;;;;;;;;;;;;;x
EVTOPTA_SNW_141;Make a minor investment.;;;;;;;;;;;;;x
EVTOPTB_SNW_141;Make a medium investment.;;;;;;;;;;;;;x
EVTOPTC_SNW_141;Make a major investment.;;;;;;;;;;;;;x
EVTOPTA_SNW_142;Make a minor investment.;;;;;;;;;;;;;x
EVTOPTB_SNW_142;Make a medium investment.;;;;;;;;;;;;;x
EVTOPTC_SNW_142;Make a major investment.;;;;;;;;;;;;;x
EVTOPTA_SNW_143;Make a minor investment.;;;;;;;;;;;;;x
EVTOPTB_SNW_143;Make a medium investment.;;;;;;;;;;;;;x
EVTOPTC_SNW_143;Make a major investment.;;;;;;;;;;;;;x
EVTOPTA_SNW_140_TT;failure.;;;;;;;;;;;;;x
EVTOPTB_SNW_140_TT;receiving one item.;;;;;;;;;;;;;x
EVTOPTC_SNW_140_TT;receiving two items.;;;;;;;;;;;;;x
EVTOPTD_SNW_140_TT;receiving three items.;;;;;;;;;;;;;x
EVTDESC_SNW_1401;A messenger from the business you invested in last year is here, he brings you your fair share of their labor.;;;;;;;;;;;;;x
EVTDESC_SNW_1411;A messenger from the business you invested in last year is here, he brings you your fair share of their labor.;;;;;;;;;;;;;x
EVTDESC_SNW_1421;A messenger from the business you invested in last year is here, he brings you your fair share of their labor.;;;;;;;;;;;;;x
EVTDESC_SNW_1431;A messenger from the business you invested in last year is here, he brings you your fair share of their labor.;;;;;;;;;;;;;x
EVTOPTA_SNW_1401;Receive your small returns.;;;;;;;;;;;;;x
EVTOPTB_SNW_1401;Receive your average returns.;;;;;;;;;;;;;x
EVTOPTC_SNW_1401;Receive your large returns.;;;;;;;;;;;;;x
EVTOPTA_SNW_1411;Receive your small returns.;;;;;;;;;;;;;x
EVTOPTB_SNW_1411;Receive your average returns.;;;;;;;;;;;;;x
EVTOPTC_SNW_1411;Receive your large returns.;;;;;;;;;;;;;x
EVTOPTA_SNW_1421;Receive your small returns.;;;;;;;;;;;;;x
EVTOPTB_SNW_1421;Receive your average returns.;;;;;;;;;;;;;x
EVTOPTC_SNW_1421;Receive your large returns.;;;;;;;;;;;;;x
EVTOPTA_SNW_1431;Receive your small returns.;;;;;;;;;;;;;x
EVTOPTB_SNW_1431;Receive your average returns.;;;;;;;;;;;;;x
EVTOPTC_SNW_1431;Receive your large returns.;;;;;;;;;;;;;x
EVTDESC_SNW_145;A messenger from the business you invested in last year is here, and he looks quite distressed. It appears that the business venture failed.;;;;;;;;;;;;;x
EVTOPTA_SNW_145;Useless swines.;;;;;;;;;;;;;x
EVTOPTZ_SNW_140;On a second thought...;;;;;;;;;;;;;x
#
EVTDESC_SNW_150;A member of the Great Trade League appears before you with two well built men behind him. He tells you that it is time for you to pay your debt to the Guilds.;;;;;;;;;;;;;x
EVTOPTA_SNW_150;I have it right here.;;;;;;;;;;;;;x
EVTOPTB_SNW_150;... back into debt.;;;;;;;;;;;;;x
EVTOPTC_SNW_150;I shall pay in goods.;;;;;;;;;;;;;x
EVTOPTD_SNW_150;You won't take anything from me.;;;;;;;;;;;;;x
EVTOPTE_SNW_150;No it isn't.;;;;;;;;;;;;;x
EVTDESC_SNW_151;A member of the Great Trade League appear before you with two well built men behind him. He tells you that it is time for you to pay your debt to the Guilds.;;;;;;;;;;;;;x
EVTOPTA_SNW_151;I have it right here.;;;;;;;;;;;;;x
EVTOPTB_SNW_151;... back into debt.;;;;;;;;;;;;;x
EVTOPTC_SNW_151;I shall pay in goods.;;;;;;;;;;;;;x
EVTOPTD_SNW_151;You won't take anything from me.;;;;;;;;;;;;;x
EVTOPTE_SNW_151;No it isn't.;;;;;;;;;;;;;x
EVTDESC_SNW_155;A member of the Great Trade League appear before you with two well built men behind him. He tells you of the debt your predecessor had and that you inherited it alongside the titles. If there were any, the League will ignore the interests, as you weren't the loan taker.;;;;;;;;;;;;;x
EVTOPTA_SNW_155;If I must.;;;;;;;;;;;;;x
EVTOPTB_SNW_155;... Curse.;;;;;;;;;;;;;x
EVTOPTC_SNW_155;I shall pay in goods.;;;;;;;;;;;;;x
EVTOPTD_SNW_155;You won't take anything from me.;;;;;;;;;;;;;x
EVTOPTE_SNW_155;I'd rather just abandon this League.;;;;;;;;;;;;;x
EVTOPTF_SNW_155;You'll have to fight for your money!;;;;;;;;;;;;;x
guilds_antagonize_trade_league;Antagonizing the Great Trade League will prevent you from joining it or hiring a trade master.;;;;;;;;;;;;;x
#
EVTDESC_SNW_160_A;A man suddently comes up to you. He claims to have the greatest offer of your life and that you only need to pay in advance.;;;;;;;;;;;;;x
EVTDESC_SNW_160_B;A man rushes to you, talking excitedly and insisting that you have to sell him this. You don't really understand what he want amidst his rambling.;;;;;;;;;;;;;x
EVTOPTA_SNW_160;It is a deal!;;;;;;;;;;;;;x
EVTOPTB_SNW_160;... deal?;;;;;;;;;;;;;x
EVTOPTC_SNW_160;What? No!;;;;;;;;;;;;;x
#
EVTDESC_SNW_170_A;While looking at what the various shops have to offer a man calls out to you. He claims to have the greatest offer for you: two crates of Gold Ingots for the price of one!;;;;;;;;;;;;;x
EVTDESC_SNW_170_B;While looking at what the various shops have to offer a man calls out to you. He claims to have the greatest offer for you: two pouchs of Spices for the price of one!;;;;;;;;;;;;;x
EVTDESC_SNW_170_C;While looking at what the various shops have to offer a man calls out to you. He claims to have the greatest offer for you: two stacks of Silk Cloths for the price of one!;;;;;;;;;;;;;x
EVTDESC_SNW_170_D;While looking at what the various shops have to offer a man calls out to you. He claims to have the greatest offer for you: two bundles of Books for the price of one!;;;;;;;;;;;;;x
EVTOPTA_SNW_170;What a bargain!;;;;;;;;;;;;;x
EVTOPTA_SNW_170_TTA;Receive your Gold.;;;;;;;;;;;;;x
EVTOPTA_SNW_170_TTB;Receive your Spices.;;;;;;;;;;;;;x
EVTOPTA_SNW_170_TTC;Receive your Silk.;;;;;;;;;;;;;x
EVTOPTA_SNW_170_TTD;Receive your Books.;;;;;;;;;;;;;x
EVTOPTB_SNW_170;Call him out of his scam.;;;;;;;;;;;;;x
EVTOPTC_SNW_170;What a bargain!;;;;;;;;;;;;;x
EVTOPTC_SNW_170_TT;Receive your goods.;;;;;;;;;;;;;x
EVTOPTD_SNW_170;Call him out of his scam.;;;;;;;;;;;;;x
EVTOPTE_SNW_170;I'm not falling for that.;;;;;;;;;;;;;x
EVTDESC_SNW_1700;You have insulted a respectable merchant.;;;;;;;;;;;;;x
EVTOPTA_SNW_1700;I shouldn't be so paranoid.;;;;;;;;;;;;;x
EVTDESC_SNW_1701;You caught the fraud!;;;;;;;;;;;;;x
EVTOPTA_SNW_1701;Ask for what you paid for.;;;;;;;;;;;;;x
EVTOPTB_SNW_1701;Threaten to report him.;;;;;;;;;;;;;x
EVTDESC_SNW_1702;He offers you four heavily discounted sets of military equipment in exchange of your pardon, you don't even have to pay the 1000 coins right away, as he offers them to you on credit.;;;;;;;;;;;;;x
EVTOPTA_SNW_1702;Ask for the goods you paid for.;;;;;;;;;;;;;x
EVTOPTB_SNW_1702;These will do.;;;;;;;;;;;;;x
EVTOPTC_SNW_1702;Report him.;;;;;;;;;;;;;x
EVTDESC_SNW_1703;The equipment looked fine at first but... they are clearly not up to standard. The worst thing is that everyone in town seems to look away when you look at them, as if everyone knew about these. Unfortunately you did sign a credit contract and now have a Sword of Damocles worth 1000 coins above your head. You will need a plan to make up for you losses. First...;;;;;;;;;;;;;x
EVTOPTA_SNW_1703;Sell them to the Trading League.;;;;;;;;;;;;;x
EVTOPTB_SNW_1703;Pass the burden to someone else.;;;;;;;;;;;;;x
EVTDESC_SNW_1704;There is still more of the debt to cover, you will...;;;;;;;;;;;;;x
EVTOPTA_SNW_1704;Attempt to smuggle gold.;;;;;;;;;;;;;x
EVTOPTB_SNW_1704;Beg people for loans.;;;;;;;;;;;;;x
EVTOPTC_SNW_1704;Ask the Trade League for a loan.;;;;;;;;;;;;;x
EVTDESC_SNW_1705;You happen to meet a merchant and he makes you an offer: you smuggle gold for him and he will pay you a premium. Due to the tariffs, carrying such a sum is like asking the guards to levy half of it.\nHowever, you happen to find a shepherd and make a deal. He gets to keep some of the gold and his herd will eat the gold nuggets, hiding it from the guard's eyes.;;;;;;;;;;;;;x
EVTOPTA_SNW_1705;Carry on with the plan.;;;;;;;;;;;;;x
EVTOPTB_SNW_1705;Carry on with the plan.;;;;;;;;;;;;;x
EVTDESC_SNW_1706;Time to pay your debt.;;;;;;;;;;;;;x
EVTOPTA_SNW_1706;Could have been worst.;;;;;;;;;;;;;x
EVTDESC_SNW_1707;It appears that your trick did not go unnoticed.;;;;;;;;;;;;;x
EVTOPTA_SNW_1707;Curse.;;;;;;;;;;;;;x
#
EVTDESC_SNW_180;The lease for the spot you had your Stall installed is over and your Stall is returned to you.;;;;;;;;;;;;;x
EVTOPTA_SNW_180;Where to place it now.;;;;;;;;;;;;;x
EVTDESC_SNW_181;You are presented a selection of Stalls and Caravans. The merchant reminds you that you will need to use your Assets with the Trade League to hire people to man these.;;;;;;;;;;;;;x
EVTOPTA_SNW_181;Buy a Stall.;;;;;;;;;;;;;x
EVTOPTB_SNW_181;Buy a Caravan.;;;;;;;;;;;;;x
EVTOPTC_SNW_181;Buy nothing.;;;;;;;;;;;;;x
EVTOPTD_SNW_181;Sell something.;;;;;;;;;;;;;x
EVTDESC_SNW_182;The merchant is willing to buy the old Stalls and Caravans you no longer need.;;;;;;;;;;;;;x
EVTOPTA_SNW_182;Sell a Stall.;;;;;;;;;;;;;x
EVTOPTB_SNW_182;Sell a Caravan.;;;;;;;;;;;;;x
EVTOPTC_SNW_182;Sell nothing.;;;;;;;;;;;;;x
EVTOPTD_SNW_182;Buy something.;;;;;;;;;;;;;x
#
EVTDESC_SNW_190;A Caravan has returned. The traders are unloading their wares and will come to you to sell the goods they bought with a large discount.;;;;;;;;;;;;;x
EVTOPTA_SNW_190;Good!;;;;;;;;;;;;;x
EVTDESC_SNW_191;By giving more funds to your Caravan you give the traders the opportunity to strike more deals when you give them their next mission.;;;;;;;;;;;;;x
EVTOPTA_SNW_191;Do not fund them.;;;;;;;;;;;;;x
EVTOPTB_SNW_191;Give them some funds.;;;;;;;;;;;;;x
EVTOPTC_SNW_191;Give them a lot of funds.;;;;;;;;;;;;;x
EVTDESC_SNW_192;The roads can be treacherous and several factors can hinder the trader's safety, such as distance, war in the targeted territory or how the ruler of the territory feels about you. Hiring guards will greatly increase the Caravan security.;;;;;;;;;;;;;x
EVTOPTA_SNW_192;They won't need protection.;;;;;;;;;;;;;x
EVTOPTB_SNW_192;Pay some mercenaries.;;;;;;;;;;;;;x
EVTOPTC_SNW_192;Send some of my levy.;;;;;;;;;;;;;x
EVTDESC_SNW_193;It has been quite some time since you last heard about the Caravan you sent about a year ago, it should have returned by now. You can only guess that it was either attacked or pillaged.;;;;;;;;;;;;;x
EVTOPTA_SNW_193;Maybe hiring an escort wouldn't have been bad idea.;;;;;;;;;;;;;x
EVTDESC_SNW_1901;One of the traders from the Caravan offers you a Crate of Stones.;;;;;;;;;;;;;x
EVTDESC_SNW_1902;One of the traders from the Caravan offers you a Crate of Steel Ingots.;;;;;;;;;;;;;x
EVTDESC_SNW_1903;One of the traders from the Caravan offers you a Bag of Gems.;;;;;;;;;;;;;x
EVTDESC_SNW_1904;One of the traders from the Caravan offers you a Crate of Silver Ingots.;;;;;;;;;;;;;x
EVTDESC_SNW_1905;One of the traders from the Caravan offers you a Crate of Gold Ingots.;;;;;;;;;;;;;x
EVTDESC_SNW_1906;One of the traders from the Caravan offers you a Sack of Grain.;;;;;;;;;;;;;x
EVTDESC_SNW_1907;One of the traders from the Caravan offers you a Stack of Lumber.;;;;;;;;;;;;;x
EVTDESC_SNW_1908;One of the traders from the Caravan offers you a Bundle of Linen Cloths.;;;;;;;;;;;;;x
EVTDESC_SNW_1909;One of the traders from the Caravan offers you a Box of Incense.;;;;;;;;;;;;;x
EVTDESC_SNW_1910;One of the traders from the Caravan offers you a Pouch of Spices.;;;;;;;;;;;;;x
EVTDESC_SNW_1911;One of the traders from the Caravan offers you a Bag of Meats.;;;;;;;;;;;;;x
EVTDESC_SNW_1912;One of the traders from the Caravan offers you a Bundle of Wool Cloths.;;;;;;;;;;;;;x
EVTDESC_SNW_1913;One of the traders from the Caravan offers you a Bundle of Hides.;;;;;;;;;;;;;x
EVTDESC_SNW_1914;One of the traders from the Caravan offers you a Crate of Ivory.;;;;;;;;;;;;;x
EVTDESC_SNW_1915;One of the traders from the Caravan offers you a Bundle of Silk Cloths.;;;;;;;;;;;;;x
EVTDESC_SNW_1916;One of the traders from the Caravan offers you a Cart full of Pottery.;;;;;;;;;;;;;x
EVTDESC_SNW_1917;One of the traders from the Caravan offers you a Barrel of Alcohol.;;;;;;;;;;;;;x
EVTDESC_SNW_1918;One of the traders from the Caravan offers you a Crate of Weapons and Armor.;;;;;;;;;;;;;x
EVTDESC_SNW_1919;One of the traders from the Caravan offers you a Box of Jewelry.;;;;;;;;;;;;;x
EVTDESC_SNW_1920;One of the traders from the Caravan offers you a Pile of Books.;;;;;;;;;;;;;x
EVTDESC_SNW_1921;One of the traders from the Caravan offers you a Statue.;;;;;;;;;;;;;x
EVTDESC_SNW_1922;One of the traders from the Caravan offers you a Crate of Musical Instruments.;;;;;;;;;;;;;x
EVTDESC_SNW_1923;One of the traders from the Caravan offers you a Crate of Glassware.;;;;;;;;;;;;;x
EVTDESC_SNW_1924;One of the traders from the Caravan offers you a Pouch of Dye.;;;;;;;;;;;;;x
